# SMDR (Standard Model in Dimensional Regularization) v1.0
# Q = 173.100000;
# gauge  couplings: g3 = 1.163624;      g = 0.647660;      gp = 0.358539;
# Yukawa couplings: yt = 0.934801;     yb = 0.015480;    ytau = 0.00999444;
#                   yc = 0.0033820;    ys = 0.00029094;   ymu = 0.000588380;
#                   yu = 0.0000067228; yd = 0.000014610;   ye = 0.00000279298;
# Higgs self-coupling lambda = 0.126038;
# Higgs VEV = 246.601091;
# Delta_hadronic^(5) alpha(MZ) = 0.027640
# 
# COLUMN DESCRIPTIONS:
# 1  Q (from SMDR_mcmc_EXPT down to 1 GeV)
# 2  alphaS
# 3  alpha
# 4  ms
# 5  md
# 6  mu
# 7  mmuon
# 8  melectron
# 
# In the paper: arXiv:1907.02500
# Standard Model parameters in the tadpole-free pure MSbar scheme
# by Stephen P. Martin and David G. Robertson,
# Figure 2.2a graphs columns 2 and 3 as a function of column 1, and
# Figure 2.2b graphs columns 4, 5, 6, 7, and 8 as a function of column 1.
# 
0.710269  0.78140959  0.00743743  0.17198992  0.00863704  0.00400048  0.10470423  0.00049702
0.707611  0.78819085  0.00743722  0.17309311  0.00869244  0.00402617  0.10470563  0.00049703
0.704963  0.79515012  0.00743701  0.17422635  0.00874935  0.00405255  0.10470702  0.00049703
0.702325  0.80229603  0.00743680  0.17539116  0.00880784  0.00407967  0.10470841  0.00049704
0.699697  0.80963784  0.00743659  0.17658915  0.00886800  0.00410756  0.10470980  0.00049705
0.697079  0.81718549  0.00743638  0.17782205  0.00892992  0.00413626  0.10471119  0.00049705
0.694470  0.82494968  0.00743617  0.17909173  0.00899368  0.00416582  0.10471258  0.00049706
0.691871  0.83294193  0.00743595  0.18040022  0.00905939  0.00419629  0.10471397  0.00049707
0.689282  0.84117468  0.00743574  0.18174969  0.00912716  0.00422770  0.10471537  0.00049707
0.686703  0.84966141  0.00743553  0.18314252  0.00919710  0.00426013  0.10471676  0.00049708
0.684133  0.85841670  0.00743531  0.18458126  0.00926935  0.00429362  0.10471815  0.00049709
0.681573  0.86745641  0.00743510  0.18606871  0.00934405  0.00432825  0.10471954  0.00049709
0.679022  0.87679780  0.00743488  0.18760791  0.00942135  0.00436408  0.10472093  0.00049710
0.676481  0.88645970  0.00743467  0.18920218  0.00950141  0.00440119  0.10472232  0.00049711
0.673950  0.89646270  0.00743445  0.19085517  0.00958442  0.00443967  0.10472371  0.00049711
0.671427  0.90682939  0.00743423  0.19257087  0.00967058  0.00447961  0.10472510  0.00049712
0.668915  0.91758464  0.00743402  0.19435368  0.00976011  0.00452112  0.10472649  0.00049713
0.666412  0.92875582  0.00743380  0.19620848  0.00985325  0.00456429  0.10472789  0.00049713
0.663918  0.94037328  0.00743358  0.19814064  0.00995028  0.00460927  0.10472928  0.00049714
0.661433  0.95247067  0.00743336  0.20015616  0.01005150  0.00465619  0.10473067  0.00049715
0.658958  0.96508548  0.00743314  0.20226172  0.01015724  0.00470520  0.10473206  0.00049715
0.656492  0.97825967  0.00743292  0.20446481  0.01026787  0.00475648  0.10473345  0.00049716
0.654035  0.99204031  0.00743270  0.20677383  0.01038383  0.00481023  0.10473484  0.00049717
0.651588  1.00648052  0.00743247  0.20919830  0.01050558  0.00486667  0.10473623  0.00049717
0.649150  1.02164048  0.00743225  0.21174898  0.01063367  0.00492604  0.10473762  0.00049718
0.646720  1.03758874  0.00743202  0.21443820  0.01076872  0.00498863  0.10473901  0.00049719
0.644300  1.05440379  0.00743180  0.21728005  0.01091143  0.00505478  0.10474040  0.00049719
0.641889  1.07217610  0.00743157  0.22029080  0.01106263  0.00512486  0.10474180  0.00049720
0.639487  1.09101057  0.00743134  0.22348937  0.01122325  0.00519931  0.10474319  0.00049721
0.637094  1.11102977  0.00743111  0.22689788  0.01139442  0.00527864  0.10474458  0.00049721
0.634710  1.13237803  0.00743088  0.23054241  0.01157744  0.00536347  0.10474597  0.00049722
0.632335  1.15522684  0.00743065  0.23445398  0.01177388  0.00545451  0.10474736  0.00049723
0.629968  1.17978194  0.00743041  0.23866990  0.01198559  0.00555264  0.10474875  0.00049723
0.627611  1.20629295  0.00743018  0.24323547  0.01221487  0.00565890  0.10475014  0.00049724
0.625262  1.23506646  0.00742994  0.24820641  0.01246450  0.00577460  0.10475153  0.00049725
0.622922  1.26648450  0.00742970  0.25365224  0.01273798  0.00590134  0.10475292  0.00049725
0.620591  1.30103082  0.00742945  0.25966114  0.01303974  0.00604119  0.10475431  0.00049726
0.618269  1.33932975  0.00742921  0.26634704  0.01337549  0.00619680  0.10475571  0.00049727
0.615955  1.38220508  0.00742896  0.27386049  0.01375280  0.00637166  0.10475710  0.00049727
0.613650  1.43077296  0.00742871  0.28240570  0.01418193  0.00657054  0.10475849  0.00049728
0.611354  1.48659500  0.00742845  0.29226875  0.01467723  0.00680008  0.10475988  0.00049728
0.609066  1.55194460  0.00742819  0.30386656  0.01525966  0.00706999  0.10476127  0.00049729
0.606787  1.63030330  0.00742792  0.31783827  0.01596129  0.00739514  0.10476266  0.00049730
0.604516  1.72737078  0.00742764  0.33523107  0.01683473  0.00779990  0.10476405  0.00049730
0.602254  1.85338127  0.00742736  0.35792629  0.01797444  0.00832805  0.10476544  0.00049731
0.600000  2.02941580  0.00742705  0.38979982  0.01957508  0.00906979  0.10476683  0.00049732
